DPO_mtld,CFT_mtld,Human_mtld,mtld_diff
52.24729883490215,84.05221776473243,42.318006933874514,-31.80491892983028
91.72551637103884,110.18844548417425,89.52341783531105,-18.462929113135417
75.79444019382811,71.4081437253155,64.30952380952381,4.386296468512612
129.6172474631126,87.55985267034991,102.03909970055471,42.05739479276268
85.38309940791359,65.58346140332264,61.83617289793343,19.799638004590946
90.95328415876361,111.61650336803429,94.7831471615579,-20.66321920927068
69.44413721998313,75.95482866043614,78.7659355409466,-6.510691440453002
113.44546560076554,114.16534810126582,116.974125200143,-0.719882500500276
63.31251309997904,61.615019123631996,36.11227791984873,1.6974939763470474
113.82678047613652,105.20265628577971,85.54702048417133,8.62412419035681
68.77094557326997,74.32434097068244,54.278781793842036,-5.553395397412473
90.10404796049701,84.5732410275399,101.86453255571031,5.53080693295712
104.90343329155206,89.58619576446281,39.33911663291555,15.317237527089247
102.37121214820411,90.33333333333333,90.6182541001773,12.03787881487078
99.02841815217778,66.82534899471025,41.61822429906542,32.203069157467525
122.81838768115942,83.50569834470357,96.16384843718286,39.31268933645585
42.575733920298944,85.65906429576312,42.61710110584518,-43.08333037546417
88.6340811965812,89.85938792390405,95.82474226804123,-1.2253067273228453
68.73782356769466,97.02439024390243,46.540160642570285,-28.28656667620777
86.52428256070641,99.96512577252251,74.19427710843374,-13.440843211816102
54.814415437003404,58.567215969003655,33.77387640449438,-3.7528005320002507
82.24975306899958,75.95939565627951,87.22364240323512,6.29035741272007
81.05469422911284,71.35364222945643,54.74020247974501,9.701051999656414
91.16959880067301,110.72787610619469,96.26987282835805,-19.55827730552167
72.48907015808584,65.66492446091674,53.50392512077295,6.824145697169101
90.21859394275987,125.04161551162102,38.63423050379572,-34.82302156886115
98.82902641886304,49.89293849658314,58.275000000000006,48.936087922279896
93.21157167530225,90.44101633393831,110.57517111476628,2.770555341363945
55.21551724137931,56.69329996944396,57.544871794871796,-1.4777827280646534
97.041082904353,85.80618696480227,76.54747854077253,11.23489593955074
76.7978029306274,71.9874058573788,43.24557935595169,4.810397073248595
105.229328189617,110.07608695652175,71.42376864418972,-4.846758766904756
47.92848830161232,61.40048257420929,42.19827586206897,-13.471994272596973
80.04470779836822,142.31754089114497,84.76954592010927,-62.27283309277675
94.54231433506044,65.82132926891485,41.05625560325991,28.720985066145587
60.39174845832872,107.0994933349418,76.09433962264151,-46.70774487661308
116.85670598514636,58.43690388848129,49.25024271370209,58.41980209666507
83.23120499471406,113.0,93.59621250533195,-29.768795005285938
49.07802285157818,54.80380794701987,28.702057613168726,-5.725785095441687
90.21305487919086,99.22457538267982,60.36699164345404,-9.011520503488953
89.58132177979506,76.41925777331997,43.6875,13.162064006475092
85.97732538894405,77.00456621004567,81.85331905781584,8.972759178898386
93.67984466513879,96.60837280757906,87.35098822255316,-2.928528142440271
94.67134296464904,110.5,86.52671127687582,-15.828657035350957
64.4124613800206,59.60971223021583,30.780837091542054,4.802749149804775
109.71627070601414,62.31944444444444,84.6543275163053,47.3968262615697
76.37737478411054,73.50095385174419,37.5,2.876420932366358
97.42452070045086,107.91699410609037,85.94636347470437,-10.492473405639515
89.68586770807909,68.54217212214778,71.68546244085812,21.14369558593131
54.0503846537562,64.86606642507566,23.734456928838952,-10.815681771319461
85.86687306501548,67.33280399274047,63.96894609688755,18.534069072275017
93.44749002784411,96.03861568279623,32.50202939417244,-2.5911256549521227
119.53148614609572,109.4534428879106,100.58333333333334,10.078043258185119
46.82248793044138,46.042647058823526,41.447699038111,0.7798408716178571
135.90668034333146,120.32675127136116,68.34138055983331,15.579929071970298
62.32223774827827,39.607787519339865,64.33895937375922,22.714450228938404
109.15019762845849,99.75161223828735,108.24689721996609,9.398585390171135
61.83821321321321,56.95706371191136,57.153994291889504,4.881149501301849
75.60281819070556,99.71665412682015,122.23948220064725,-24.113835936114583
90.57794439237739,64.34453446983889,42.92198581560284,26.2334099225385
120.0,91.47096410449164,66.42045524971448,28.529035895508358
95.01562302799907,60.18810848400557,64.27138205636255,34.8275145439935
131.0,100.91633352370076,117.14815955989175,30.083666476299243
82.50619834710744,76.89939406079424,44.99103081058726,5.606804286313206
92.8841882601798,104.12293144208039,88.66179939331957,-11.238743181900588
60.664214999533016,71.57833065050659,38.63166714144478,-10.91411565097357
138.73112338858198,116.82530120481928,106.72974171644769,21.905822183762695
70.88669760247487,74.39889658711829,42.485831087986625,-3.512198984643419
88.69777217318202,85.0,78.50413426043649,3.697772173182017
89.81657179000632,57.71642685851319,43.26567405220154,32.10014493149313
136.48884216890647,156.82269147535868,108.9875923970433,-20.33384930645221
55.566838676199254,44.13972308105928,27.169311654728943,11.427115595139973
92.10207767949953,88.03950984265845,78.70283414544602,4.062567836841083
85.01150293063925,69.59578300487391,36.81418918918919,15.415719925765345
83.81062420741159,82.9250764525994,61.323830951657044,0.8855477548121939
89.87247939272575,59.457025532606934,29.714285714285715,30.415453860118816
114.33333333333333,95.02786377708978,67.71796618756251,19.30546955624355
62.44512195121951,59.76043937256913,67.99801271860096,2.6846825786503814
126.02083333333333,85.9936386768448,102.43791996790694,40.02719465648853
77.20959209536144,90.34476806286719,60.71941472079019,-13.135175967505745
89.38164286089378,83.83283156191746,77.4478063397535,5.548811298976318
110.27374879400091,125.55744860602647,51.33350951374207,-15.28369981202556
44.07061958694204,71.6094986807388,53.845113438045374,-27.53887909379676
116.10474212864594,89.28490691489361,111.16949152542372,26.819835213752327
103.30449517523344,84.97262374069209,63.00308641975309,18.331871434541355
110.84251968503938,95.76276178974345,83.66666666666667,15.079757895295927
72.55391578118852,120.02769505658131,50.66067146282974,-47.473779275392786
74.31849942898359,98.42407616061661,88.75027041644132,-24.105576731633022
62.97454751131221,57.0,50.07649627315172,5.97454751131221
141.6677765445801,102.16844018409405,103.25187701949814,39.499336360486055
104.72322280534353,126.19612501918803,72.04421047218688,-21.472902213844506
74.0,55.41256476683938,48.68872549019608,18.58743523316062
104.12289315104834,144.74473233629186,106.74524681152575,-40.621839185243516
83.28568186975266,62.79208943366247,48.73899169378657,20.493592436090196
75.08924428827024,76.23017009459343,100.1782660756675,-1.140925806323196
79.33333333333333,105.77051940989705,30.732698880067304,-26.43718607656372
109.53106721279266,161.16574490148633,117.23262385967304,-51.63467768869367
84.97308274750165,110.99348646029718,47.69943505556765,-26.020403712795527
86.22404951976337,101.17105263157896,101.26348295389761,-14.94700311181559
75.31663634652782,102.47120165467337,61.98539542959561,-27.15456530814555
96.82540286162475,84.32534678436318,97.58514924664883,12.500056077261576
65.81054543679288,85.18849422532142,58.79830014952388,-19.377948788528542
135.24512090542424,71.64157973174366,84.77907277907278,63.60354117368058
91.66932754277236,70.47674418604652,45.059288537549406,21.192583356725848
157.25384930524734,128.0,105.0578122485112,29.253849305247343
69.79084967320262,70.36357642577195,53.62903225806451,-0.5727267525693378
83.03405572755418,73.7298775382039,85.98207608469112,9.304178189350282
61.04364161849711,61.19694527592294,37.18296296296296,-0.1533036574258304
90.66666666666667,95.14608916774219,61.36038617103236,-4.479422501075518
80.6524296958351,68.83421744545413,49.3125,11.818212250380967
99.92295000824947,127.76580076483137,127.87214900091382,-27.842850756581896
73.47965879265092,85.97931761194948,93.3639405364955,-12.49965881929856
93.14526588845655,105.42161312849161,82.55128205128204,-12.276347240035065
112.95462894930199,80.91553024225894,67.90416506483066,32.03909870704305
107.60204620400904,89.89893271616245,109.46393144510705,17.703113487846593
91.90607056603722,64.69415702982349,46.56716417910448,27.21191353621373
83.7033166109253,73.62206375838926,77.92008196721312,10.08125285253604
110.07910900326544,82.84702173777404,51.024734982332156,27.2320872654914
91.7975199394539,77.33703530488373,74.17381738173819,14.460484634570179
59.354838709677416,53.41435185185185,91.90310077519379,5.940486857825569
119.44824165800199,76.04369905956113,133.02659574468083,43.404542598440855
76.53879228083568,90.46643513348522,46.103053435114504,-13.92764285264954
70.57433133098533,43.02127529572783,49.62081584328921,27.553056035257498
130.3594975056446,100.183480742652,72.72371544977577,30.176016762992617
58.497493315508024,85.27369439071566,28.924123735845797,-26.776201075207638
111.75791735173394,100.23202660296941,79.02457264957265,11.525890748764525
73.81410256410257,45.38174603174603,55.91250538759929,28.432356532356536
121.85195530726256,132.76475610060072,45.63124572210815,-10.912800793338164
60.88640231483103,69.44050413143427,37.27691438572394,-8.554101816603236
94.3421424895038,104.30401135461119,77.62970946579193,-9.961868865107391
66.61186348862407,104.82240385121912,53.59814814814815,-38.210540362595054
110.0,95.73938449552006,77.15748031496062,14.260615504479944
61.30616403464086,90.06342408609582,51.33589094664139,-28.757260051454963
84.76470588235294,85.70996286775852,78.53325817361895,-0.9452569854055781
99.44265115054897,87.26285828509847,69.17479674796748,12.179792865450494
169.66670218812163,101.66991858063906,100.6987751298096,67.99678360748257
81.57904551342176,76.72739980411063,44.588247465342434,4.8516457093111285
127.89417680217198,79.05088852988692,71.03917910447761,48.843288272285065
124.45471714614116,78.55123674911661,88.10162889518413,45.90348039702455
88.0,97.38426339167118,54.42266706082746,-9.384263391671183
77.9017199017199,150.05559307185484,95.04349399770766,-72.15387317013494
139.23843926096708,44.45099372328043,73.69071418091116,94.78744553768665
79.9485294117647,94.3296895703199,132.97819238250403,-14.381160158555204
77.56235334324552,51.39476151599035,36.68900574782928,26.167591827255166
73.27828054298644,57.85603079902754,65.57294344473007,15.422249743958893
79.56315349226264,96.94316524675723,56.23892519970951,-17.38001175449459
115.9265709548475,102.86517950137772,86.28534943115858,13.061391453469781
61.29738421955403,56.66649292074537,40.643398484244116,4.630891298808663
113.01686603944887,115.2117202268431,107.38215333420902,-2.1948541873942276
52.65655737704918,57.20151869158879,47.95767195767196,-4.544961314539606
96.33333333333333,77.94661190965093,91.1954459203036,18.386721423682403
81.09097381748816,80.17780282606674,93.90531794730899,0.9131709914214241
106.28699376947041,128.00362587843838,98.16461546745803,-21.71663210896797
58.62394761459308,47.44991069680955,36.25,11.174036917783525
80.82173091569513,71.47111553784862,67.05577889447237,9.350615377846509
77.54347826086956,105.9895570318437,51.8984425656615,-28.44607877097414
101.18640989922889,101.66666666666667,100.66666666666667,-0.4802567674377798
80.0,61.962209302325576,55.505050505050505,18.037790697674424
101.8866474543708,96.7516495601173,96.54756061086898,5.134997894253502
106.74911660777386,60.49522367194781,43.72435433958991,46.253892935826045
119.52653631284916,84.12654551489503,77.48484416694734,35.39999079795413
89.73499929993119,77.60132890365448,37.85302388765982,12.133670396276713
114.68174726989079,124.75387413029728,77.18149046643603,-10.072126860406485
77.82465563731287,82.59974631087161,66.14637985309548,-4.775090673558736
70.66261918591852,88.33333333333333,87.56164383561644,-17.670714147414813
55.46922832645284,73.55982057612746,65.32978723404256,-18.09059224967462
127.5,88.78947368421053,107.17747316507108,38.710526315789465
83.29964444659443,96.52387922155364,58.04748387440695,-13.224234774959214
91.05705552725419,87.25308641975309,122.1342412451362,3.8039691075011035
73.14408394719851,52.605523084701304,45.304135723679124,20.538560862497206
101.60034231921267,92.24844657996024,94.43677199763385,9.351895739252427
100.24681107826657,73.439852700491,102.03285443813343,26.806958377775572
76.92836225199503,96.15273843248347,116.92559541721607,-19.22437618048845
78.94933609389699,61.16927788259099,53.55675967124566,17.780058211306
133.89492753623188,108.7695610687023,102.84427160950136,25.125366467529574
88.56772673733805,60.11057254187223,58.410951519788554,28.45715419546582
100.6878408479914,107.07340386271648,97.00457102442027,-6.385563014725079
83.07073223298599,41.6831526240494,48.984848484848484,41.38757960893659
76.96802325581395,85.62276332562202,94.93085748792271,-8.65474006980807
66.17747682636333,66.68972332015811,119.02872860635696,-0.5122464937947768
128.86943772109476,86.69072975410097,119.02872860635696,42.178707966993784
73.50347260500496,68.79321606065963,27.660772297696397,4.710256544345327
117.74670510708401,98.96090640218817,64.97387596575669,18.78579870489584
91.09903036083294,81.79980276134123,48.66719197538694,9.299227599491715
112.43921813067382,74.80552306422595,84.03464393731097,37.63369506644787
78.26535119742991,78.88966480446928,72.34075342465754,-0.6243136070393689
101.55140773963275,100.67976657715349,61.765471505643966,0.8716411624792642
77.84160463192721,71.36927612781416,44.309703233749346,6.472328504113051
77.78418399495905,89.90196078431373,72.43817952582395,-12.117776789354679
92.8208968583107,66.31842576028623,29.016654757651544,26.502471098024472
99.4433875884653,111.32203077678643,79.24261370861768,-11.878643188321135
79.2953319039041,91.0401766004415,45.932432432432435,-11.744844696537399
96.67726072306712,128.25498007968127,58.6567492830807,-31.577719356614153
56.21498486794992,45.70620011596971,35.35726243069109,10.508784751980215
113.23094373865698,100.47997148638703,76.1137606105802,12.750972252269946
55.07078657585819,51.618181818181824,29.91826647175973,3.4526047576763688
113.98049872122763,115.9815276501099,82.62658437931215,-2.0010289288822634
76.58255451713396,108.35714285714286,33.35756074435275,-31.774588340008904
113.64913917065019,92.7692220997796,85.73251652284654,20.87991707087059
71.44569288389513,88.20743648363026,46.03669724770642,-16.761743599735127
